text,char_count
My parents worked so hard to put me in school. I feel like I have thrown their sacrifice away. What if the baby is born weak? I don't know how to take care of a child. I am still a child myself.,194
"You go there, you see your neighbor or someone who knows your parents, and suddenly you feel like you cannot ask the questions you actually have. You just walk away. Thousands? Every single day?",194
"I think I need to surround myself with people who actually care about their future, not just those who want to waste time. I need self-esteem, I think. To not care so much when they laugh at me.",194
"That makes me feel a bit more empowered, I think. I just need to figure out the logistics. What if I go and the person at the desk is someone who knows my family? That sounds like a better plan.",194
"I am not sure if much has changed in the physical layout of the neighborhood, Auntie. Okay, I will try. I am drawing the same street corner near the market where the older boys usually hang out.",194
"And when you try to ask at home, what happens? My father just tells me to focus on my books and not worry about grown-up things. But the grown-up things are the things happening to me right now.",194
"That is a hallmark of this period. You are testing your boundaries while still needing a safety net. My mother expects me to behave like a woman already, but I just want to be a child sometimes.",194
"I am okay, I guess. Just a bit overwhelmed with school and everything else. Well, I have been thinking about what we talked about last time regarding my rights. It is about the health services.",193
"It is just a bit of fun, surely? My uncle actually had a problem with betting years ago. My mom tells stories about how he lost everything. I never wanted to be like him. I think you are right.",193
"I am just afraid that if I say no, they will just force me anyway and hide me somewhere else. Do you really think they will listen to a social worker over my uncle? I really want to be a nurse.",193
"I want to believe it, but it is hard to trust after being let down before. What if I tell you something and you think I am a bad person? That sounds good, but it is still hard to open my mouth.",193
"That questioning authority is not just me being bad, it is my brain learning to think for itself. I learned that my identity is my own creation, built on my values, not just what others expect.",193
"Yes, I think about things more deeply now. Sometimes I worry about my appearance. I see the guys on social media and on TV, and they all look so perfect. It makes me feel like I am not enough.",192
It makes sense when you put it like that. I think I was just looking at it from a very narrow perspective. My father always says a woman’s place is in the kitchen. How does that fit into this?,192
"It is like you are forced to be something you are not just to survive the schoolyard. But how can one boy or one girl change a whole village? I want to do that, but I am afraid of the teasing.",192
"But sometimes, when I look at the village, I wonder if I am just dreaming too big. Sometimes the community expects us to just finish secondary school and go straight to the farm or the market.",192
"If the situation escalates, you need proof of what has been happening. It is a record of their behavior. I never thought of it that way. I was just trying to delete them as soon as I saw them.",192
What do you mean by stop and think? It means don't react impulsively to their messages. Don't reply in anger. Take a moment to breathe and make a calculated decision about your digital safety.,192
"Like I need to be taller or have a certain style to be respected. It is hard to believe that when everyone at school is talking about who is dating who, or who is the most popular. Sometimes.",191
"Good afternoon, Aunty. Things are okay, I suppose, but I have been feeling a lot of pressure lately. It is about what my grandmother keeps saying. She keeps talking about the ceremony, Aunty.",191
"My friends say that if you are a man, you just have to take what you want. Is that true? Consent? Does that mean asking before doing anything? I see. It is just that everything feels so fast.",191
"I think alcohol does to the brain exactly what that spinning did to me. It makes you lose control. It makes sense. When you drink, you cannot focus on the things that matter, like my studies.",191
"My father works in construction, and I see how he struggles, so I want to build better houses for our people in the village. My teacher, Mr. Mensah. He always tells me that I am good at math.",191
"I worried that if I blocked them, they would just get angry and come to my house or find me in person at school. That is a valid fear, but keeping the messages open is not helping you either.",191
"Can we talk about why people think boys and girls should be so different? My father says men don't do housework. I help my mother anyway, but he frowns at it. I just think it is fair to help.",191
"I have never thought about it like that. Maybe if I felt like he cared about my opinion, I would actually want to listen to his advice more. But the elders here, they do not see it that way.",190
"Yes. Many of my friends have dropped out. Some girls have been married off before they even finished JHS. It makes them sad, but they say they have no choice because their families are poor.",190
"Oh, that makes me feel much better. I was afraid to ask anyone at home because I thought it was a medical issue. Yes, my skin has become so oily, and I have started getting spots on my face.",190
"What happens to the girls? They start growing breasts and their hips get wider. And they start their period, like Abena mentioned earlier. Are there any other changes? Maybe how they behave?",190
That sounds like a disaster waiting to happen. You mean show him that I am not just a troublemaker? And my sister? Can she be part of this? I want her to study more. She wants to be a nurse.,190
"How do you mean, my mind is shifting? I have noticed I am starting to question things more at home. I feel like I want to make my own decisions now, but my parents think I am still a child.",189
"Good morning, Aunty. It has been quiet, mostly. But honestly, I am still thinking about what we discussed regarding how people treat girls in our community. Well, I saw something yesterday.",189
I don't want my family to think I am a bad girl. I don't have any friends who would understand. They would just tell me to pray about it. What if I tell him I don't like it? Will he change?,189
He does not talk to anyone. I think his parents are just as stressed as Ama’s. It feels like our whole future is just disappearing. Is this really all that happens? Does school have to end?,189
"Some of them are scared when their monthly period comes, and they do not really know how to manage it properly. We have, but only a little bit. The teacher just said it happens every month.",189
"If I tell my mother, she might just pull me out of school entirely. She thinks school is where girls get into trouble. She keeps saying I should be careful not to bring shame to the family.",189
"They are always doing things that I know I probably should not be part of. You know, hanging out at the spots late at night, trying things they get from the older guys. A bit of everything.",189
"Sometimes they seem more sensitive or they want to be alone more. Let us write these points down clearly. Okay, what about the boys? Their voices get deeper, like how my brother sounds now.",189
"And my teachers. They treat me like I am still a child who cannot think for himself. Is it really? Because it feels like I am just being rebellious, and I hate that feeling. I do feel that.",189
"Is that dangerous? I don't want to get into trouble, but I also don't want to lose myself. Sometimes I talk to my friends about this, but they just tell me to ignore him and do what I want.",189
"Good morning, Auntie. I am trying, but honestly, things feel heavy lately. It is my boyfriend, Kofi. Sometimes he gets very angry and says things that make me feel like I am worth nothing.",188
"She is smart, but she is always exhausted. Sometimes I worry that she might be forced into something she doesn't want, like marriage, just because that is what happens in our neighborhood.",188
"If we stick together, it is harder for them to mock us. Parents are usually too busy working. If they could just sit and listen instead of just shouting commands, maybe we would talk more.",188
"He says the kitchen is a woman’s place. He told me that a man should be out working or doing something productive, not acting like a girl. Everyone does. Even my uncles say the same thing.",188
I usually ignore them because they take up space and take too long to download. I see. I have been careless. I feel like the internet is a wild forest now. Like a job offer or a free gift?,188
"I am fine, but I feel a bit nervous about what we are going to talk about today. I am okay. It is just hot today, but I am happy to be here with my friends. Are we going to play any games?",188
"I have heard them speak, but usually, they are the ones supporting these marriages because they think it keeps the girls protected. That is a part of the gender inequality we are fighting.",188
"By helping you, we might be able to help others see that there is a different path. What should I do when I go home today? For today, stay calm. Remind yourself of your goal to be a nurse.",188
"They would ask for protection from violence, for help with school, for someone to listen to their opinions about their own bodies and their own futures. Not yet. They are afraid of change.",188
"If we start a topic, we will finish it and decide on a solution together. I like that. It feels like we are actually doing something, not just talking for the sake of it. That is the plan.",188
"Good afternoon, Auntie. It has been alright, I suppose. Just the usual pressure at school and some things happening at home that have been weighing on my mind lately. It is a bit of both.",187
"It is just that I see things happening in my neighborhood that make me uncomfortable, but I do not know if I should say anything. Well, there is a girl in my street, she is about fifteen.",187
"I think I will look into the nursing programs at the university. A bit nervous, but also excited. Auntie, what about other things? Like household chores? My sisters do everything at home.",187
"I can certainly offer to mediate or provide information, but we must ensure it is done in a way that keeps you safe. Have you heard of the local community leaders advocating against this?",187
I am sorry to hear that you are feeling down. Would you like to tell me more about what is happening at school? It started last week after we had a disagreement during our football match.,187
"I thought I was just being a smart guy. I suppose when we formed that study group last term, that was good. My friend Ebo pushed me to finish my math assignment when I wanted to give up.",186
"Have you told anyone else about this, perhaps your parents or a teacher? I am scared to tell my parents. They might get angry at me for even having a Facebook account in the first place.",186
"Sometimes I feel like I am supposed to act a certain way to prove I am a man. My friends say things, but I am not sure. Exactly. If I do not do what they do, they might think I am weak.",185
"Some of my friends are already getting into relationships, and they make it seem like if you are not doing the same, you are missing out. I usually just change the subject or walk away.",185
"Maybe, if I knew they wouldn't judge me or tell everyone else. It is hard to believe that when you are in the middle of the mess, Aunty. I wish more people in my school understood that.",185
"If a girl is seen asking about reproductive health, they might label her as a bad girl or say she is looking for trouble. Not me, but I remember a friend tried to go to the clinic once.",185
"It is really frustrating because I wash my face every morning. My underarms are changing too, and I have noticed a different body odour. I feel like I have to use so much deodorant now.",185
"You grow up seeing it everywhere, in church, at school, even in our homes. You start believing that if you do not fit the mold, you will not be successful or loved. That is a tough one.",185
"He was raised by his grandfather who believed that if a man shows softness, he is submissive. He thinks if I am not aggressive, I will be walked over. I have, but the world is changing.",185
"Sometimes it is alcohol, sometimes it is just causing trouble in the neighborhood. I feel like if I do not do it, I am not really part of the group. I feel like an outsider. Sometimes.",184
"Every time you read a statement about having access to healthcare, or good food, or encouragement to finish school, I just had to stand there. I felt angry at first. Then I felt small.",184
"If a girl gets pregnant, she is labeled a bad girl and her life is ruined. If a boy does the same, he just moves on. It feels like a double standard. Maybe we need more open dialogue.",183
I would want people to stop saying that violence is just part of life. It should not be normal. I feel a bit better talking about this. I thought I was the only one who felt this way.,183
I want to finish school. But he says there is no money for school fees anymore. But is it fair? My brother gets to stay in school even though he is not even doing well in his classes.,183
"My parents are poor, and they think this marriage will bring money to the house through a dowry. What about the man? I have heard he is much older than me. I feel so isolated already.",183
"If I am always dizzy or not thinking clearly, I will not do well in school. I might miss classes or fail my exams because I am not paying attention. I see it sometimes in the village.",183
I thought viruses only came from downloading movies. Those annoying things that pop up when I am browsing? I usually just click the X to close them. A clean machine? How do I do that?,183
"I am fine, Uncle. Just a bit nervous about being here at the centre. That makes me feel better. I saw the picture outside of people talking to a counsellor, and it looked quite calm.",182
He says boys don't cry and that I should be focusing on being the head of the house already. It feels like I have to act a certain way even when I am just tired or confused. Exactly.,182
"Yes, sometimes he asks why I am acting like I am better than everyone else, and he says that since he provides for me, I should be more appreciative and compliant with his requests.",181
"And even at the clinic, sometimes I feel like the nurses look at me like I am just a nuisance when I ask questions about things like STIs or just general health. It is discouraging.",181
I was one of the ones who ended up way at the back. It made me feel like I was invisible. I was playing as a girl from a rural village whose parents couldn't afford her school fees.,181
"Even at home, my parents act like these things don't exist. Definitely. For the girls, it is even worse. My sister had to stop going out in the evenings as soon as she hit puberty.",180
"If a boy says he wants to be a nurse, they call him names. I never thought about it that way. I suppose if I laugh when a boy says he wants to be a nurse, I am part of the problem.",180
"If I stay out late studying, people talk. Oh, absolutely. My brother goes to play football, and I am expected to cook and clean. If I complain, I am told that is my role as a girl.",180
"Like, men are built for one thing and women for another. I am not sure I understand the difference, Auntie. Is it not the same thing? Okay, so that is my sex. What about the rest?",179
"My parents say she has to learn to be a woman, which just seems to mean doing more chores and covering herself up. I do. It feels like the girls are being punished for growing up.",179
She would have probably felt safe enough to tell someone she was scared or confused before things went this far. But how do we change that now? My parents are from the old school.,179
I worry about what people will think if I act differently. It limits my aspirations because I am focused on trying to be the guy society wants instead of who I am. I see that now.,179
"My friends are always talking about relationships and what it means to be a man, and sometimes it feels like I am being forced to act a certain way that does not feel right. Yes.",178
"I usually just try to avoid trouble, but I don’t always look for the things that will help me grow. Maybe I should talk to my mother more. We don't really have a lot of dialogue.",178
"There is a boy in my class who is very sensitive, and the others bully him constantly. They call him names because he does not act ‘tough’ like they do. I usually just walk away.",178
"That is good. If you tried to force us to sit together, some people would just walk away and not come back. I hear you. The most important thing is that we have the conversation.",178
"I do not want to stop using it because my friends are all there, but I want to be safe. Sometimes I see things that just disturb my peace, and I keep it to myself. Is that okay?",177
"I have been trying to eat more fruit and vegetables since the school nurse gave a talk last month. Thank you, Aunty. I feel much less anxious after talking to you today. I will.",177
"When a girl stays in school and gains skills, she eventually brings much more value to her family and her community than if she were married off as a child. Can you talk to him?",177
People in the village talk about them as if they are the only way to become a proper woman. But I see the girls in my class; they seem to have so many restrictions. Not really.,176
"She says it is time for me to become a woman, and that if I do not go through the traditional rites, I will bring shame upon our family. I know she believes that, but it hurts.",176
"I tried once, and she just told me that it is the way things have always been done, and that I am too young to understand the complexities of life. Really? I did not know that.",176
The main issue is that my father says I must help him on the farm to earn money. He says school will not put food on the table today. He is worried about the household poverty.,176
"It would be chaos! My father would probably lose his mind. I would learn how much mental energy she spends planning the house, cooking, and cleaning, all while trying to study.",176
"Ever since then, they have been sending me very mean messages on Facebook. That sounds very distressing, Kojo. When you say mean messages, what exactly are they saying to you?",175
"My mother says I should focus on my books, but then she hints at things about my future that sound like she wants me to settle down soon. I have been changing so much lately.",174
"It felt like I was being rewarded for making the right choice, like when I chose to focus on my studies instead of going to the gaming center. I never thought of it that way.",174
"Good morning, Auntie. Things are okay, I suppose. Just school and the usual routine, but I have been spending a lot more time on my phone lately. A bit of everything, really.",174
This session is different from the lectures at school. I feel like I can actually talk. Can we talk about how to talk to our parents about these things? Maybe we start small?,174
She looks at me sometimes and says that I am becoming a young woman and that I need to be prepared properly for when I eventually marry. She talks about the rite of passage.,173
"My sister is in that age bracket and she is always complaining that our auntie tells her what she can and cannot do, even when it comes to her own body or feelings. Exactly.",173
"What if my father gets angry? That sounds reasonable. It is not aggressive, but it is firm. I am realizing that being a man involves more than just being loud or commanding.",173
"Sometimes they block my path so I cannot leave the classroom. Yes, and that is the worst part. They laugh and make gestures, and everyone else just watches or laughs along.",172
"I just thought it was for fun with my friends. No, what do they do? That sounds a bit scary. I have posted some silly things before. Does that mean I am already in trouble?",172
"Actually, yes. Just yesterday, a girl named Abena came to me saying she received a request from a boy she had never met. She was confused about whether to accept it or not.",172
"We need to help them understand that protection comes through education and economic empowerment, not through early marriage. Do you really think I can finish school? I do.",172
"I wish there was someone to talk to, like you, at my school. Sometimes I feel like I am walking through a minefield. Why do people make it seem like a crime to be curious?",171
"But who would facilitate it? I suppose I could talk to Mr. Mensah, my history teacher. He is always telling us to be leaders. It feels a bit daunting, but also empowering.",171
"I think I just want to feel noticed, or like I am part of what everyone else is doing. I feel a bit relieved just talking about this. I thought I was just being paranoid.",170
I want to be that kind of man. But what about Adjoa? She needs more than just my kindness. How do I tell her that without sounding like I am lecturing her? I can do that.,170
"There is no money for programs, no safe places for these women to go, and the media just shows movies where men are always in control and women are just there to suffer.",169
It is not her fault. So she can be healed? It makes me angry. Why are we letting young girls become mothers before their bodies are ready? I see it in school sometimes.,168
"""If someone you met online asks to meet you in person, what should you do? I would say never meet them. Even if they seem nice, you never know who is behind the screen.",168
"She says I am growing up fast and that soon I will have to start thinking about my own future, but not the kind of future I want. It makes me scared. I am only sixteen.",168
"It is hard to ignore the pressure, but I want to try to be more confident in who I am. Yes, that works for me. Thank you for this. I feel like a weight has been lifted.",168
"My parents keep asking about my grades, and my friends are talking about things I feel I am not ready for. That is very common for someone in your stage of development.",168
"I think he was raised to believe that a man’s only job is to provide money, and that household work is for women. He thinks if I do it, I am becoming soft. Not really.",167
"Good morning, Auntie. Things are the same, just a bit stressful with school and my mother always asking about my future. Not really. Everyone talks at me, not with me.",167
"I watch videos, check what my friends are doing, and sometimes I look up things for my school projects. It is like having the whole world in my pocket. Yes, sometimes.",167
"Well, people expect me to focus on helping with the cooking and selling, and sometimes it feels like no one is really asking what I want for my own future. Not really.",167
"It makes me feel confused. I see my mother working so hard from dawn till dusk, and I feel like it is only right to help, but he acts like I am losing my masculinity.",166
"Sometimes I feel like I am just guessing when it comes to these topics. What if I hit a snake? Do we have to stop? I rolled a two. Oh, that looks like a snake's head.",166
"Do you feel you have enough information to make informed decisions? Not really. We do not talk about it at home, and at school, we only get the basic biology lessons.",166
"I thought I was just doing something wrong to provoke him. But my auntie told me that in a marriage or a relationship, a man has the right to discipline his partner.",165
"It is scary, but they feel they have no choice. Not directly, but the whispers are there. I try to stay away from those groups, but it is hard when you need things.",164
I want to be sure I am getting the facts and not just rumors. I feel a little less alone in this now. Let’s talk more about this next week? I will. Goodbye for now.,164
"Well, my sister, Ama, she is only two years younger than me, but she has to do all the household chores. I am expected to stay in my room and study. I do not know.",163
Sometimes the boys tease them if they are too smart in math or science. It seems unfair that they have to hide their intelligence just to fit in. I have seen that.,163
"They say it is for when I am a grown man. Yes, people think if you ask about sexuality, you are already doing something wrong. I wish more people understood that.",162
"I am on it every day. Yes, I see people trying to scam others online all the time. And I know girls who have had their private pictures shared without permission.",162
"I am ready. Because she is physically and mentally ready to make her own choices. Because boys are taught they are superior, so they don't value the girl's ""no.""",161
"But if society made them, why are they so hard to break? Even my friends at school tease anyone who does not fit the mold. They hurt, Auntie. They keep us apart.",161
They are often kept from school once they reach a certain age. And then people wonder why there is so much violence and abuse against women. It seems connected.,160
"He keeps making these comments about how I dress and how I carry myself, and he often puts his hand on my shoulder or waist in a way that makes my skin crawl.",158
It would be impossible. They are very traditional. They would think the worst if they knew I was asking about reproductive health. And then there is the cost.,158
"They are smart, they have big dreams, but they are expected to fetch water, cook, and marry early. They never get to move forward. I would want them to shout.",158
"My parents keep telling me I need to focus on my books and not worry about other things, but sometimes it feels like there is so much I am not allowed to do.",157
"School can be quite demanding, especially at your age. Do you want to tell me more about what is causing the stress? It is just the pressure from everything.",157
"Even if they do not listen immediately, you are practicing the skill of self-advocacy. That is a transferable life skill. I never thought about it like that.",157
"I just blocked the person. My friend has a tablet, and some of the boys at the internet cafe use the computers there. Most of us just use our phones though.",156
"I want to finish school, but I see my friends dropping out to help their mothers or because they got pregnant. It feels like a trap. I want to be a nurse.",154
"Thank you, Auntie. I think I am ready to summarize what I have learned today. I learned that my body and mind are going through a set of natural changes.",153
"Most of my friends feel okay coming here, though some were worried about what we would talk about. That is perfectly normal. Today, there is no pressure.",153
"We are all on the same team here. Now, tell me, regarding your own health, what is the biggest thing you wish you knew more about? Just how to stay safe.",153
"She says I should just ignore them. I feel like I am expected to grow up so fast. My cousin got married last year, and she is only a year older than me.",152
I always thought it was just my own struggle. Sometimes I feel like I do not have the right information. There is so much misinformation on the streets.,152
"It is a difficult path, but it does not mean life is over. However, prevention and empowerment are the best strategies. What do you mean by empowerment?",152
"I see what you mean. The game makes it look so simple, but in reality, it is hard to say no when all your friends are waiting outside. That felt great.",151
"The game showed me that the distractions are always there, but I am the one holding the spoon. Aunty, what about the girls? I saw Ama struggling a lot.",151
"Maybe we could have been more open. My parents usually avoid topics about relationships or health. They just say, stay in school and don't bring shame.",151
"I worry about the police or just trouble that finds people who aren't looking for it. Justice feels like something for the big people, the rich people.",151
"Can I come back next week to talk more about relationships? Thank you, Uncle. I feel a lot less nervous now. I will remember that. See you next time.",149
"I have been reading the materials you gave me about human rights, and I do not see how cutting me makes me more of a woman or a better wife. Exactly.",149
"It covers the technical, the personal, and the emotional support aspects. It feels like a lot to do, but I am tired of being afraid to open my phone.",149
"Yes, they started a group chat without me, and then they added me just to send mean messages and threats about what they will do to me tomorrow. No.",148
"She thinks if I am uncomfortable, it is because I am being too sensitive or proud. Last week, he cornered me in the kitchen while everyone was out.",147
"We would need to create a space specifically for them, where they feel safe to talk about their needs without being judged or shut down by the men.",147
"It has been alright, I suppose. Just the usual stress with school and trying to figure things out. Honestly, things have been a bit tight at home.",146
"It would be worth the extra time on the bus if it means I can keep my privacy. Thank you, Aunty. I really appreciate that. I was feeling so stuck.",146
"Good afternoon, Uncle. I am doing okay, though things have been a bit busy at school with the exams approaching. Yes, I remember it very clearly.",145
"She says that if I am not cut, no man will want to marry me, and our family will be looked down upon by the neighbors. She is terrified of that.",144
"So, how do I tell her that I want to choose a different path without making her feel like I am disrespecting our culture or ruining our status?",143
"My friend Adjoa is also feeling the pressure. She is in her last year of JHS, but her mother is already talking about marriage. She is scared.",142
"Good morning, Auntie. I am trying to be okay, but honestly, it is hard to keep a straight face when I go home every evening. It is my uncle.",140
"Good afternoon, Auntie. It has been alright, I suppose, though I have been spending a lot of time on my phone lately. A bit of both, really.",140
"I think if a girl feels she needs to look a certain way to be valued, she might do things she is not ready for just to get that validation.",139
"There is the peer pressure to hang out at the video game center all day, and sometimes just the lack of guidance makes me want to give up.",138
It is a bit of both. You know how it is in our neighbourhood. People talk a lot about what a young man should be doing at my age. Exactly.,138
"Good afternoon Uncle. It has been alright, just busy with school work and helping my mother at the market after classes. Yes, I remember.",137
My father thinks a husband is the only way to support me. He thinks I am a financial drain right now. We need to change that perspective.,137
"Thank you for your guidance. I appreciate it. It helps to have a place to come and sort through these thoughts. See you next week, Uncle.",137
"It has been okay, Maame, but honestly, it has been a bit confusing. There is so much pressure at school and even at home. A bit of both.",136
"Good afternoon, Auntie. I am trying, but things at home feel heavy lately. My mother keeps talking about my cousin who just got married.",136
"Good morning, Aunty. It has been alright, though things at home have been a bit busy with the market season starting up. I have, Aunty.",135
She kept stopping because the boys were teasing her about being a 'tomboy' for wanting to be a pilot. It makes their walk much harder.,134
"Is it okay to ask these things? Sometimes I feel like if I ask, people will think I am already doing something I should not be doing.",133
"Good afternoon, Aunty. I am trying to be okay, but I am very confused and a little bit scared about what my uncle told my parents.",130
"If you admit that some people are held back by systems or poverty or gender, then you have to admit that the game isn't fair. Yes.",130
"Good afternoon, Aunty. It has been a bit difficult, to be honest. I feel like everything is just piling up on me. It is my uncle.",129
"Good morning, Auntie. Things are okay, but I have been thinking a lot about what we talked about last time regarding growing up.",128
"In my community, we have meetings, but it is always the elders and the men who speak. The young women are silent in the corners.",128
"Good morning, Auntie. I have been okay, I guess. Just thinking about some things we discussed last time regarding my community.",127
"I understand now. It is not just about listening, it is about participating in the change. See you next week, Auntie. Goodbye.",126
I will be more mindful of what I post and what I click on. I will do that. Thank you for the advice. It really opened my eyes.,126
"I just click accept so I can start playing as fast as possible. Who actually reads those long documents? Yes, all the time.",123
"I hear people talking about risks, but what does that really mean for someone like me in our community? I do feel pressure.",123
"Could we talk more about how to set those boundaries without losing friends? Thank you, Maame. I will see you next week.",120
Just hearing you say that makes me feel stronger. I will. I promise. I feel a little less scared now that I have a plan.,120
"I feel a bit better about going back to class tomorrow. I will try to remember that. I will be here, Aunty. Thank you.",118
"Mensah, he always tells me to keep working hard, but he doesn't know about the marriage talk. I am afraid to tell him.",118
"Thanks for listening. It is the only place I feel like I can actually speak. I will see you next week, then? You too.",117
But sometimes it feels like my goals are just dreams that will stay in my head because of how things are around here.,117
I want to learn more about how to protect myself. Thank you again. I feel like I can breathe a little easier now.,113
